date;location_key;new_hospitalized_patients;cumulative_hospitalized_patients;current_hospitalized_patients;new_intensive_care_patients;cumulative_intensive_care_patients;current_intensive_care_patients;new_ventilator_patients;cumulative_ventilator_patients;current_ventilator_patients
22/07/2021;BE_VWV;2;9320;20;;;6;;;3
23/07/2021;BE_VWV;1;9321;16;;;6;;;3
24/07/2021;BE_VWV;2;9323;20;;;7;;;3
25/07/2021;BE_VWV;3;9326;22;;;7;;;3
26/07/2021;BE_VWV;2;9328;23;;;8;;;3
27/07/2021;BE_VWV;3;9331;23;;;8;;;2
28/07/2021;BE_VWV;5;9336;21;;;10;;;2
29/07/2021;BE_VWV;3;9339;22;;;10;;;1
30/07/2021;BE_VWV;3;9342;19;;;9;;;3
31/07/2021;BE_VWV;8;9350;24;;;8;;;3
01/08/2021;BE_VWV;8;9358;32;;;7;;;3
02/08/2021;BE_VWV;2;9360;30;;;7;;;3
03/08/2021;BE_VWV;4;9364;29;;;7;;;3
04/08/2021;BE_VWV;4;9368;28;;;6;;;4
05/08/2021;BE_VWV;4;9372;28;;;5;;;4
06/08/2021;BE_VWV;8;9380;34;;;6;;;4
07/08/2021;BE_VWV;4;9384;31;;;6;;;4
08/08/2021;BE_VWV;5;9389;35;;;7;;;4
09/08/2021;BE_VWV;7;9396;41;;;8;;;4
10/08/2021;BE_VWV;8;9404;42;;;8;;;4
11/08/2021;BE_VWV;3;9407;36;;;8;;;4
12/08/2021;BE_VWV;4;9411;37;;;8;;;4
13/08/2021;BE_VWV;4;9415;39;;;8;;;5
14/08/2021;BE_VWV;3;9418;34;;;7;;;4
15/08/2021;BE_VWV;6;9424;35;;;9;;;5
16/08/2021;BE_VWV;2;9426;32;;;10;;;5
17/08/2021;BE_VWV;9;9435;36;;;9;;;6
18/08/2021;BE_VWV;3;9438;33;;;9;;;6
19/08/2021;BE_VWV;1;9439;31;;;9;;;4
20/08/2021;BE_VWV;7;9446;35;;;11;;;4
21/08/2021;BE_VWV;3;9449;37;;;11;;;4
22/08/2021;BE_VWV;4;9453;37;;;11;;;4
23/08/2021;BE_VWV;5;9458;42;;;12;;;5
24/08/2021;BE_VWV;11;9469;44;;;11;;;5
25/08/2021;BE_VWV;2;9471;40;;;13;;;5
26/08/2021;BE_VWV;3;9474;40;;;12;;;5
27/08/2021;BE_VWV;5;9479;39;;;12;;;5
28/08/2021;BE_VWV;5;9484;40;;;12;;;5
29/08/2021;BE_VWV;3;9487;37;;;12;;;7
30/08/2021;BE_VWV;5;9492;43;;;12;;;6
31/08/2021;BE_VWV;4;9496;44;;;11;;;7
01/09/2021;BE_VWV;3;9499;45;;;12;;;6
02/09/2021;BE_VWV;3;9502;38;;;13;;;5
03/09/2021;BE_VWV;5;9507;37;;;13;;;6
04/09/2021;BE_VWV;8;9515;42;;;11;;;5
05/09/2021;BE_VWV;3;9518;42;;;12;;;5
06/09/2021;BE_VWV;1;9519;43;;;12;;;5
07/09/2021;BE_VWV;1;9520;36;;;10;;;4
08/09/2021;BE_VWV;3;9523;40;;;11;;;5
09/09/2021;BE_VWV;3;9526;40;;;13;;;6
10/09/2021;BE_VWV;5;9531;41;;;13;;;6
11/09/2021;BE_VWV;4;9535;43;;;13;;;6
12/09/2021;BE_VWV;1;9536;44;;;13;;;5
13/09/2021;BE_VWV;8;9544;49;;;13;;;5
14/09/2021;BE_VWV;4;9548;49;;;12;;;5
15/09/2021;BE_VWV;5;9553;49;;;12;;;5
16/09/2021;BE_VWV;6;9559;49;;;13;;;4
17/09/2021;BE_VWV;7;9566;50;;;12;;;6
18/09/2021;BE_VWV;6;9572;52;;;11;;;4
19/09/2021;BE_VWV;2;9574;51;;;11;;;4
20/09/2021;BE_VWV;1;9575;49;;;11;;;4
21/09/2021;BE_VWV;5;9580;41;;;8;;;5
22/09/2021;BE_VWV;7;9587;46;;;10;;;5
23/09/2021;BE_VWV;4;9591;45;;;10;;;6
24/09/2021;BE_VWV;0;9591;40;;;9;;;6
25/09/2021;BE_VWV;8;9599;42;;;8;;;5
26/09/2021;BE_VWV;2;9601;45;;;9;;;5
27/09/2021;BE_VWV;3;9604;47;;;10;;;5
28/09/2021;BE_VWV;7;9611;47;;;10;;;5
29/09/2021;BE_VWV;4;9615;46;;;11;;;4
30/09/2021;BE_VWV;5;9620;49;;;11;;;4
01/10/2021;BE_VWV;3;9623;47;;;11;;;5
02/10/2021;BE_VWV;3;9626;46;;;13;;;7
03/10/2021;BE_VWV;3;9629;49;;;12;;;7
04/10/2021;BE_VWV;1;9630;48;;;13;;;7
05/10/2021;BE_VWV;7;9637;50;;;14;;;8
06/10/2021;BE_VWV;4;9641;47;;;15;;;8
07/10/2021;BE_VWV;1;9642;43;;;13;;;8
08/10/2021;BE_VWV;8;9650;46;;;11;;;9
09/10/2021;BE_VWV;2;9652;43;;;11;;;9
10/10/2021;BE_VWV;2;9654;45;;;11;;;9
11/10/2021;BE_VWV;4;9658;46;;;11;;;9
12/10/2021;BE_VWV;9;9667;52;;;12;;;8
13/10/2021;BE_VWV;8;9675;59;;;14;;;9
14/10/2021;BE_VWV;11;9686;62;;;13;;;9
15/10/2021;BE_VWV;8;9694;73;;;16;;;9
16/10/2021;BE_VWV;9;9703;80;;;16;;;9
17/10/2021;BE_VWV;3;9706;78;;;14;;;9
18/10/2021;BE_VWV;6;9712;81;;;14;;;9
19/10/2021;BE_VWV;18;9730;91;;;13;;;9
20/10/2021;BE_VWV;16;9746;96;;;16;;;10
21/10/2021;BE_VWV;24;9770;104;;;14;;;9
22/10/2021;BE_VWV;21;9791;117;;;19;;;8
23/10/2021;BE_VWV;17;9808;119;;;14;;;6
24/10/2021;BE_VWV;16;9824;121;;;15;;;5
25/10/2021;BE_VWV;13;9837;137;;;16;;;5
26/10/2021;BE_VWV;19;9856;141;;;17;;;6
27/10/2021;BE_VWV;25;9881;159;;;19;;;4
28/10/2021;BE_VWV;30;9911;173;;;20;;;5
29/10/2021;BE_VWV;35;9946;186;;;22;;;6
30/10/2021;BE_VWV;24;9970;188;;;25;;;6
31/10/2021;BE_VWV;23;9993;209;;;27;;;5
01/11/2021;BE_VWV;25;10018;222;;;31;;;9
02/11/2021;BE_VWV;27;10045;243;;;35;;;10
03/11/2021;BE_VWV;54;10099;272;;;34;;;11
04/11/2021;BE_VWV;33;10132;282;;;42;;;12
05/11/2021;BE_VWV;40;10172;302;;;46;;;13
06/11/2021;BE_VWV;27;10199;296;;;48;;;12
07/11/2021;BE_VWV;25;10224;313;;;48;;;13
08/11/2021;BE_VWV;25;10249;334;;;51;;;15
09/11/2021;BE_VWV;45;10294;361;;;59;;;15
10/11/2021;BE_VWV;49;10343;381;;;59;;;19
11/11/2021;BE_VWV;45;10388;378;;;59;;;22
12/11/2021;BE_VWV;26;10414;388;;;58;;;21
13/11/2021;BE_VWV;58;10472;403;;;58;;;21
14/11/2021;BE_VWV;30;10502;414;;;63;;;22
15/11/2021;BE_VWV;28;10530;432;;;67;;;24
16/11/2021;BE_VWV;40;10570;418;;;68;;;26
17/11/2021;BE_VWV;49;10619;425;;;64;;;26
18/11/2021;BE_VWV;40;10659;414;;;67;;;28
19/11/2021;BE_VWV;57;10716;439;;;70;;;28
20/11/2021;BE_VWV;54;10770;428;;;66;;;29
21/11/2021;BE_VWV;49;10819;456;;;69;;;29
22/11/2021;BE_VWV;39;10858;471;;;75;;;29
23/11/2021;BE_VWV;58;10916;459;;;78;;;30
24/11/2021;BE_VWV;66;10982;455;;;76;;;27
25/11/2021;BE_VWV;53;11035;450;;;85;;;37
26/11/2021;BE_VWV;56;11091;452;;;88;;;36
27/11/2021;BE_VWV;46;11137;447;;;89;;;36
28/11/2021;BE_VWV;40;11177;453;;;91;;;38
29/11/2021;BE_VWV;37;11214;482;;;93;;;35
30/11/2021;BE_VWV;74;11288;489;;;102;;;36
01/12/2021;BE_VWV;56;11344;483;;;103;;;41
02/12/2021;BE_VWV;51;11395;465;;;105;;;48
03/12/2021;BE_VWV;33;11428;428;;;104;;;49
04/12/2021;BE_VWV;49;11477;430;;;101;;;47
05/12/2021;BE_VWV;25;11502;432;;;102;;;46
06/12/2021;BE_VWV;34;11536;445;;;100;;;50
07/12/2021;BE_VWV;54;11590;423;;;99;;;49
08/12/2021;BE_VWV;43;11633;432;;;102;;;49
09/12/2021;BE_VWV;52;11685;434;;;105;;;53
10/12/2021;BE_VWV;45;11730;428;;;107;;;56
11/12/2021;BE_VWV;27;11757;400;;;114;;;60
12/12/2021;BE_VWV;42;11799;398;;;112;;;61
13/12/2021;BE_VWV;26;11825;407;;;111;;;60
14/12/2021;BE_VWV;48;11873;381;;;106;;;60
15/12/2021;BE_VWV;35;11908;367;;;105;;;56
16/12/2021;BE_VWV;25;11933;351;;;102;;;52
17/12/2021;BE_VWV;25;11958;327;;;100;;;49
18/12/2021;BE_VWV;22;11980;304;;;93;;;48
19/12/2021;BE_VWV;16;11996;310;;;95;;;50
20/12/2021;BE_VWV;17;12013;315;;;95;;;52
21/12/2021;BE_VWV;32;12045;295;;;92;;;51
22/12/2021;BE_VWV;28;12073;283;;;89;;;49
23/12/2021;BE_VWV;17;12090;252;;;84;;;48
24/12/2021;BE_VWV;16;12106;238;;;84;;;52
25/12/2021;BE_VWV;16;12122;204;;;77;;;49
26/12/2021;BE_VWV;17;12139;208;;;72;;;43
27/12/2021;BE_VWV;12;12151;207;;;76;;;43
28/12/2021;BE_VWV;22;12173;190;;;66;;;36
29/12/2021;BE_VWV;16;12189;176;;;61;;;34
30/12/2021;BE_VWV;22;12211;175;;;58;;;32
31/12/2021;BE_VWV;13;12224;173;;;56;;;30
01/01/2022;BE_VWV;20;12244;154;;;54;;;32
02/01/2022;BE_VWV;16;12260;166;;;51;;;35
03/01/2022;BE_VWV;17;12277;171;;;52;;;32
04/01/2022;BE_VWV;19;12296;159;;;45;;;28
05/01/2022;BE_VWV;18;12314;153;;;39;;;26
06/01/2022;BE_VWV;26;12340;142;;;38;;;25
07/01/2022;BE_VWV;24;12364;143;;;38;;;24
08/01/2022;BE_VWV;16;12380;127;;;37;;;21
09/01/2022;BE_VWV;12;12392;128;;;37;;;26
10/01/2022;BE_VWV;15;12407;136;;;37;;;20
11/01/2022;BE_VWV;21;12428;136;;;40;;;19
12/01/2022;BE_VWV;27;12455;144;;;36;;;18
13/01/2022;BE_VWV;22;12477;150;;;35;;;17
14/01/2022;BE_VWV;28;12505;159;;;34;;;16
15/01/2022;BE_VWV;35;12540;163;;;31;;;15
16/01/2022;BE_VWV;21;12561;173;;;34;;;14
17/01/2022;BE_VWV;30;12591;204;;;34;;;14
18/01/2022;BE_VWV;32;12623;237;;;33;;;13
19/01/2022;BE_VWV;31;12654;252;;;34;;;15
20/01/2022;BE_VWV;51;12705;275;;;38;;;15
21/01/2022;BE_VWV;53;12758;312;;;31;;;16
22/01/2022;BE_VWV;45;12803;322;;;32;;;12
23/01/2022;BE_VWV;38;12841;336;;;27;;;12
24/01/2022;BE_VWV;36;12877;375;;;26;;;10
25/01/2022;BE_VWV;48;12925;397;;;31;;;11
26/01/2022;BE_VWV;54;12979;408;;;25;;;10
27/01/2022;BE_VWV;61;13040;432;;;26;;;12
28/01/2022;BE_VWV;67;13107;465;;;29;;;12
29/01/2022;BE_VWV;47;13154;456;;;31;;;11
30/01/2022;BE_VWV;41;13195;474;;;33;;;12
31/01/2022;BE_VWV;48;13243;519;;;36;;;13
01/02/2022;BE_VWV;63;13306;543;;;34;;;12
02/02/2022;BE_VWV;50;13356;543;;;38;;;10
03/02/2022;BE_VWV;66;13422;534;;;35;;;7
04/02/2022;BE_VWV;44;13466;533;;;30;;;7
05/02/2022;BE_VWV;39;13505;496;;;26;;;6
06/02/2022;BE_VWV;36;13541;504;;;33;;;6
07/02/2022;BE_VWV;35;13576;535;;;32;;;8
08/02/2022;BE_VWV;51;13627;504;;;35;;;8
09/02/2022;BE_VWV;31;13658;473;;;36;;;8
10/02/2022;BE_VWV;35;13693;447;;;32;;;8
11/02/2022;BE_VWV;34;13727;421;;;29;;;7
12/02/2022;BE_VWV;54;13781;386;;;27;;;10
13/02/2022;BE_VWV;28;13809;385;;;23;;;5
14/02/2022;BE_VWV;30;13839;375;;;28;;;6
15/02/2022;BE_VWV;43;13882;361;;;26;;;7
16/02/2022;BE_VWV;35;13917;349;;;23;;;7
17/02/2022;BE_VWV;30;13947;322;;;25;;;9
18/02/2022;BE_VWV;27;13974;320;;;26;;;6
19/02/2022;BE_VWV;19;13993;278;;;23;;;6
20/02/2022;BE_VWV;18;14011;270;;;26;;;5
21/02/2022;BE_VWV;29;14040;295;;;26;;;6
22/02/2022;BE_VWV;40;14080;299;;;22;;;7
23/02/2022;BE_VWV;19;14099;292;;;23;;;8
24/02/2022;BE_VWV;29;14128;278;;;22;;;6
25/02/2022;BE_VWV;25;14153;274;;;23;;;6
26/02/2022;BE_VWV;16;14169;258;;;21;;;6
27/02/2022;BE_VWV;13;14182;263;;;24;;;9
28/02/2022;BE_VWV;27;14209;285;;;23;;;7
01/03/2022;BE_VWV;16;14225;264;;;23;;;8
02/03/2022;BE_VWV;28;14253;251;;;18;;;7
03/03/2022;BE_VWV;32;14285;272;;;23;;;7
04/03/2022;BE_VWV;17;14302;254;;;20;;;6
05/03/2022;BE_VWV;22;14324;244;;;20;;;6
06/03/2022;BE_VWV;24;14348;256;;;20;;;6
07/03/2022;BE_VWV;17;14365;270;;;22;;;8
08/03/2022;BE_VWV;24;14389;252;;;22;;;6
09/03/2022;BE_VWV;17;14406;249;;;18;;;5
10/03/2022;BE_VWV;28;14434;252;;;18;;;5
11/03/2022;BE_VWV;19;14453;246;;;17;;;6
12/03/2022;BE_VWV;27;14480;252;;;17;;;3
13/03/2022;BE_VWV;18;14498;261;;;16;;;4
14/03/2022;BE_VWV;21;14519;283;;;18;;;2
15/03/2022;BE_VWV;36;14555;293;;;19;;;1
16/03/2022;BE_VWV;27;14582;286;;;18;;;1
17/03/2022;BE_VWV;37;14619;307;;;17;;;3
18/03/2022;BE_VWV;39;14658;318;;;17;;;3
19/03/2022;BE_VWV;22;14680;297;;;12;;;5
20/03/2022;BE_VWV;31;14711;328;;;15;;;6
21/03/2022;BE_VWV;22;14733;347;;;18;;;9
22/03/2022;BE_VWV;40;14773;349;;;20;;;9
23/03/2022;BE_VWV;66;14839;385;;;25;;;8
24/03/2022;BE_VWV;57;14896;418;;;26;;;7
25/03/2022;BE_VWV;34;14930;402;;;26;;;7
26/03/2022;BE_VWV;42;14972;395;;;23;;;5
27/03/2022;BE_VWV;41;15013;429;;;22;;;4
28/03/2022;BE_VWV;37;15050;459;;;26;;;4
29/03/2022;BE_VWV;64;15114;497;;;25;;;5
30/03/2022;BE_VWV;45;15159;485;;;23;;;5
31/03/2022;BE_VWV;52;15211;493;;;25;;;6
01/04/2022;BE_VWV;48;15259;495;;;27;;;6
02/04/2022;BE_VWV;29;15288;463;;;26;;;9
03/04/2022;BE_VWV;41;15329;496;;;31;;;5
04/04/2022;BE_VWV;25;15354;495;;;31;;;5
05/04/2022;BE_VWV;50;15404;467;;;28;;;7
06/04/2022;BE_VWV;29;15433;458;;;27;;;9
07/04/2022;BE_VWV;51;15484;497;;;31;;;10
08/04/2022;BE_VWV;35;15519;484;;;28;;;9
09/04/2022;BE_VWV;42;15561;440;;;31;;;9
10/04/2022;BE_VWV;33;15594;449;;;24;;;10
11/04/2022;BE_VWV;31;15625;473;;;26;;;9
12/04/2022;BE_VWV;42;15667;447;;;21;;;7
13/04/2022;BE_VWV;55;15722;458;;;22;;;8
14/04/2022;BE_VWV;53;15775;476;;;26;;;5
15/04/2022;BE_VWV;29;15804;458;;;28;;;5
16/04/2022;BE_VWV;34;15838;423;;;28;;;3
17/04/2022;BE_VWV;30;15868;421;;;22;;;3
18/04/2022;BE_VWV;23;15891;446;;;18;;;3
19/04/2022;BE_VWV;34;15925;447;;;24;;;5
20/04/2022;BE_VWV;34;15959;419;;;19;;;5
21/04/2022;BE_VWV;29;15988;380;;;18;;;4
22/04/2022;BE_VWV;42;16030;380;;;13;;;5
23/04/2022;BE_VWV;38;16068;373;;;16;;;5
24/04/2022;BE_VWV;15;16083;371;;;18;;;3
25/04/2022;BE_VWV;23;16106;363;;;22;;;3
26/04/2022;BE_VWV;29;16135;355;;;15;;;3
27/04/2022;BE_VWV;26;16161;335;;;17;;;4
28/04/2022;BE_VWV;14;16175;310;;;17;;;3
29/04/2022;BE_VWV;18;16193;275;;;14;;;3
30/04/2022;BE_VWV;17;16210;266;;;12;;;4
01/05/2022;BE_VWV;17;16227;272;;;14;;;3
02/05/2022;BE_VWV;11;16238;294;;;13;;;3
03/05/2022;BE_VWV;38;16276;279;;;15;;;2
04/05/2022;BE_VWV;4;16280;249;;;13;;;2
05/05/2022;BE_VWV;26;16306;245;;;15;;;2
06/05/2022;BE_VWV;22;16328;232;;;14;;;2
07/05/2022;BE_VWV;14;16342;212;;;12;;;3
08/05/2022;BE_VWV;9;16351;219;;;12;;;3
09/05/2022;BE_VWV;17;16368;221;;;13;;;4
10/05/2022;BE_VWV;18;16386;214;;;9;;;4
11/05/2022;BE_VWV;15;16401;182;;;10;;;3
12/05/2022;BE_VWV;13;16414;187;;;13;;;5
13/05/2022;BE_VWV;13;16427;177;;;15;;;5
14/05/2022;BE_VWV;14;16441;149;;;13;;;5
15/05/2022;BE_VWV;9;16450;147;;;12;;;4
16/05/2022;BE_VWV;10;16460;151;;;8;;;4
17/05/2022;BE_VWV;18;16478;159;;;10;;;4
18/05/2022;BE_VWV;18;16496;160;;;9;;;5
19/05/2022;BE_VWV;8;16504;156;;;9;;;3
20/05/2022;BE_VWV;21;16525;160;;;9;;;5
21/05/2022;BE_VWV;7;16532;145;;;11;;;6
22/05/2022;BE_VWV;5;16537;149;;;14;;;6
23/05/2022;BE_VWV;6;16543;154;;;13;;;6
24/05/2022;BE_VWV;12;16555;138;;;12;;;6
25/05/2022;BE_VWV;12;16567;121;;;10;;;4
26/05/2022;BE_VWV;5;16572;106;;;10;;;6
27/05/2022;BE_VWV;8;16580;108;;;10;;;5
28/05/2022;BE_VWV;13;16593;103;;;9;;;6
29/05/2022;BE_VWV;4;16597;112;;;9;;;6
30/05/2022;BE_VWV;5;16602;117;;;9;;;5
31/05/2022;BE_VWV;9;16611;123;;;8;;;5
01/06/2022;BE_VWV;6;16617;113;;;7;;;5
02/06/2022;BE_VWV;13;16630;112;;;8;;;5
03/06/2022;BE_VWV;3;16633;105;;;7;;;4
04/06/2022;BE_VWV;11;16644;102;;;4;;;3
05/06/2022;BE_VWV;5;16649;104;;;4;;;3
06/06/2022;BE_VWV;10;16659;110;;;5;;;3
07/06/2022;BE_VWV;6;16665;116;;;5;;;2
08/06/2022;BE_VWV;16;16681;111;;;3;;;2
09/06/2022;BE_VWV;8;16689;118;;;3;;;2
10/06/2022;BE_VWV;12;16701;117;;;4;;;3
11/06/2022;BE_VWV;12;16713;104;;;6;;;2
12/06/2022;BE_VWV;6;16719;104;;;8;;;2
13/06/2022;BE_VWV;15;16734;112;;;8;;;2
14/06/2022;BE_VWV;10;16744;111;;;7;;;2
15/06/2022;BE_VWV;14;16758;121;;;5;;;2
16/06/2022;BE_VWV;16;16774;117;;;5;;;2
17/06/2022;BE_VWV;19;16793;124;;;6;;;3
18/06/2022;BE_VWV;18;16811;131;;;6;;;2
19/06/2022;BE_VWV;21;16832;155;;;6;;;2
20/06/2022;BE_VWV;21;16853;178;;;6;;;3
21/06/2022;BE_VWV;23;16876;190;;;7;;;3
22/06/2022;BE_VWV;14;16890;192;;;8;;;3
23/06/2022;BE_VWV;15;16905;177;;;8;;;2
24/06/2022;BE_VWV;14;16919;180;;;11;;;2
25/06/2022;BE_VWV;25;16944;195;;;10;;;3
26/06/2022;BE_VWV;12;16956;195;;;12;;;2
27/06/2022;BE_VWV;11;16967;206;;;12;;;2
28/06/2022;BE_VWV;23;16990;213;;;16;;;2
29/06/2022;BE_VWV;19;17009;205;;;15;;;2
30/06/2022;BE_VWV;13;17022;167;;;12;;;2
01/07/2022;BE_VWV;28;17050;195;;;10;;;1
02/07/2022;BE_VWV;19;17069;197;;;11;;;1
03/07/2022;BE_VWV;14;17083;209;;;12;;;4
04/07/2022;BE_VWV;21;17104;237;;;10;;;1
05/07/2022;BE_VWV;25;17129;225;;;7;;;1
06/07/2022;BE_VWV;23;17152;226;;;6;;;1
07/07/2022;BE_VWV;28;17180;237;;;11;;;2
08/07/2022;BE_VWV;19;17199;224;;;10;;;1
09/07/2022;BE_VWV;24;17223;225;;;10;;;1
10/07/2022;BE_VWV;17;17240;236;;;11;;;3
11/07/2022;BE_VWV;14;17254;254;;;11;;;1
12/07/2022;BE_VWV;42;17296;268;;;10;;;2
13/07/2022;BE_VWV;15;17311;254;;;11;;;3
14/07/2022;BE_VWV;17;17328;241;;;10;;;3
15/07/2022;BE_VWV;16;17344;244;;;14;;;6
16/07/2022;BE_VWV;26;17370;233;;;15;;;3
17/07/2022;BE_VWV;17;17387;259;;;15;;;4
18/07/2022;BE_VWV;20;17407;272;;;16;;;4
19/07/2022;BE_VWV;31;17438;258;;;13;;;2
20/07/2022;BE_VWV;25;17463;267;;;11;;;3
21/07/2022;BE_VWV;21;17484;272;;;13;;;5
22/07/2022;BE_VWV;31;17515;290;;;14;;;3
23/07/2022;BE_VWV;22;17537;280;;;14;;;5
24/07/2022;BE_VWV;21;17558;296;;;16;;;6
25/07/2022;BE_VWV;17;17575;291;;;13;;;6
26/07/2022;BE_VWV;32;17607;280;;;15;;;7
27/07/2022;BE_VWV;19;17626;262;;;14;;;4
28/07/2022;BE_VWV;15;17641;253;;;14;;;2
29/07/2022;BE_VWV;15;17656;244;;;14;;;2
30/07/2022;BE_VWV;17;17673;226;;;15;;;2
31/07/2022;BE_VWV;19;17692;239;;;14;;;2
01/08/2022;BE_VWV;19;17711;251;;;12;;;3
02/08/2022;BE_VWV;18;17729;243;;;13;;;4
03/08/2022;BE_VWV;19;17748;246;;;12;;;5
04/08/2022;BE_VWV;11;17759;237;;;13;;;5
05/08/2022;BE_VWV;16;17775;225;;;9;;;5
06/08/2022;BE_VWV;15;17790;213;;;11;;;3
07/08/2022;BE_VWV;12;17802;215;;;11;;;3
08/08/2022;BE_VWV;12;17814;222;;;13;;;3
09/08/2022;BE_VWV;18;17832;197;;;11;;;4
10/08/2022;BE_VWV;19;17851;185;;;11;;;4
11/08/2022;BE_VWV;15;17866;179;;;9;;;4
12/08/2022;BE_VWV;14;17880;179;;;8;;;4
13/08/2022;BE_VWV;12;17892;172;;;16;;;1
14/08/2022;BE_VWV;13;17905;180;;;14;;;0
15/08/2022;BE_VWV;10;17915;171;;;14;;;1
16/08/2022;BE_VWV;13;17928;175;;;15;;;1
17/08/2022;BE_VWV;25;17953;156;;;11;;;1
18/08/2022;BE_VWV;8;17961;140;;;11;;;1
19/08/2022;BE_VWV;8;17969;138;;;8;;;1
20/08/2022;BE_VWV;15;17984;131;;;7;;;1
21/08/2022;BE_VWV;11;17995;135;;;10;;;3
22/08/2022;BE_VWV;7;18002;130;;;11;;;2
23/08/2022;BE_VWV;9;18011;116;;;12;;;2
24/08/2022;BE_VWV;6;18017;106;;;13;;;2
25/08/2022;BE_VWV;3;18020;99;;;11;;;1
26/08/2022;BE_VWV;7;18027;82;;;9;;;2
27/08/2022;BE_VWV;9;18036;82;;;8;;;2
28/08/2022;BE_VWV;4;18040;62;;;9;;;1
29/08/2022;BE_VWV;3;18043;67;;;9;;;1
30/08/2022;BE_VWV;10;18053;71;;;9;;;1
31/08/2022;BE_VWV;5;18058;70;;;9;;;2
01/09/2022;BE_VWV;8;18066;67;;;7;;;2
02/09/2022;BE_VWV;6;18072;69;;;7;;;2
03/09/2022;BE_VWV;7;18079;72;;;8;;;2
04/09/2022;BE_VWV;3;18082;69;;;9;;;2
05/09/2022;BE_VWV;3;18085;70;;;8;;;2
06/09/2022;BE_VWV;13;18098;83;;;8;;;1
07/09/2022;BE_VWV;6;18104;83;;;5;;;1
08/09/2022;BE_VWV;9;18113;86;;;5;;;1
09/09/2022;BE_VWV;5;18118;85;;;3;;;0
10/09/2022;BE_VWV;10;18128;79;;;5;;;0
11/09/2022;BE_VWV;7;18135;90;;;6;;;1
12/09/2022;BE_VWV;5;18140;92;;;5;;;1
13/09/2022;BE_VWV;8;18148;84;;;5;;;2
14/09/2022;BE_VWV;8;18156;85;;;3;;;2
15/09/2022;BE_VWV;9;18165;93;;;4;;;2
15/03/2020;BE_WBR;1;1;5;;;2;;;2
16/03/2020;BE_WBR;3;4;8;;;2;;;2
17/03/2020;BE_WBR;3;7;10;;;2;;;2
18/03/2020;BE_WBR;5;12;14;;;3;;;3
19/03/2020;BE_WBR;2;14;15;;;4;;;4
20/03/2020;BE_WBR;4;18;19;;;4;;;4
21/03/2020;BE_WBR;6;24;24;;;5;;;4
22/03/2020;BE_WBR;6;30;29;;;5;;;5
23/03/2020;BE_WBR;3;33;31;;;6;;;6
24/03/2020;BE_WBR;8;41;37;;;9;;;9
25/03/2020;BE_WBR;9;50;40;;;10;;;10
26/03/2020;BE_WBR;7;57;41;;;14;;;12
27/03/2020;BE_WBR;12;69;56;;;14;;;13
28/03/2020;BE_WBR;8;77;56;;;13;;;11
29/03/2020;BE_WBR;7;84;60;;;15;;;12
30/03/2020;BE_WBR;9;93;69;;;18;;;15
31/03/2020;BE_WBR;6;99;64;;;18;;;17
01/04/2020;BE_WBR;5;104;61;;;17;;;15
02/04/2020;BE_WBR;7;111;65;;;19;;;16
03/04/2020;BE_WBR;6;117;64;;;17;;;15
04/04/2020;BE_WBR;7;124;57;;;17;;;15
05/04/2020;BE_WBR;6;130;63;;;19;;;17
06/04/2020;BE_WBR;4;134;66;;;19;;;14
07/04/2020;BE_WBR;5;139;66;;;16;;;13
08/04/2020;BE_WBR;9;148;67;;;15;;;11
09/04/2020;BE_WBR;9;157;69;;;13;;;11
10/04/2020;BE_WBR;5;162;68;;;15;;;10
11/04/2020;BE_WBR;5;167;67;;;15;;;11
12/04/2020;BE_WBR;8;175;71;;;15;;;11
13/04/2020;BE_WBR;2;177;70;;;15;;;11
14/04/2020;BE_WBR;2;179;70;;;14;;;11
15/04/2020;BE_WBR;2;181;67;;;12;;;10
16/04/2020;BE_WBR;2;183;65;;;14;;;10
17/04/2020;BE_WBR;2;185;57;;;14;;;13
18/04/2020;BE_WBR;0;185;51;;;11;;;10
19/04/2020;BE_WBR;2;187;51;;;12;;;9
20/04/2020;BE_WBR;0;187;50;;;12;;;9
21/04/2020;BE_WBR;3;190;47;;;13;;;10
22/04/2020;BE_WBR;0;190;39;;;12;;;9
23/04/2020;BE_WBR;3;193;35;;;12;;;9
24/04/2020;BE_WBR;2;195;35;;;11;;;9
25/04/2020;BE_WBR;4;199;37;;;10;;;7
26/04/2020;BE_WBR;1;200;38;;;11;;;6
27/04/2020;BE_WBR;0;200;38;;;13;;;11
28/04/2020;BE_WBR;0;200;36;;;12;;;10
29/04/2020;BE_WBR;2;202;37;;;12;;;11
30/04/2020;BE_WBR;3;205;35;;;11;;;10
01/05/2020;BE_WBR;3;208;35;;;11;;;9
02/05/2020;BE_WBR;0;208;34;;;10;;;7
03/05/2020;BE_WBR;0;208;32;;;10;;;5
04/05/2020;BE_WBR;1;209;39;;;11;;;5
05/05/2020;BE_WBR;1;210;29;;;9;;;5
06/05/2020;BE_WBR;2;212;27;;;7;;;5
07/05/2020;BE_WBR;0;212;27;;;6;;;5
08/05/2020;BE_WBR;0;212;23;;;7;;;5
09/05/2020;BE_WBR;2;214;23;;;7;;;3
10/05/2020;BE_WBR;2;216;25;;;7;;;3
11/05/2020;BE_WBR;1;217;26;;;7;;;2
12/05/2020;BE_WBR;1;218;25;;;7;;;2
13/05/2020;BE_WBR;0;218;17;;;6;;;2
