date;location_key;new_confirmed;new_deceased;new_recovered;new_tested
06/04/2021;BE_BRU;527;;;
07/04/2021;BE_BRU;485;;;
08/04/2021;BE_BRU;540;;;
09/04/2021;BE_BRU;503;;;
10/04/2021;BE_BRU;282;;;
11/04/2021;BE_BRU;165;;;
12/04/2021;BE_BRU;478;;;
13/04/2021;BE_BRU;406;;;
14/04/2021;BE_BRU;482;;;
15/04/2021;BE_BRU;411;;;
16/04/2021;BE_BRU;506;;;
17/04/2021;BE_BRU;383;;;
18/04/2021;BE_BRU;273;;;
19/04/2021;BE_BRU;626;;;
20/04/2021;BE_BRU;552;;;
21/04/2021;BE_BRU;446;;;
22/04/2021;BE_BRU;442;;;
23/04/2021;BE_BRU;425;;;
24/04/2021;BE_BRU;248;;;
25/04/2021;BE_BRU;184;;;
26/04/2021;BE_BRU;405;;;
27/04/2021;BE_BRU;412;;;
28/04/2021;BE_BRU;351;;;
29/04/2021;BE_BRU;362;;;
30/04/2021;BE_BRU;346;;;
01/05/2021;BE_BRU;198;;;
02/05/2021;BE_BRU;171;;;
03/05/2021;BE_BRU;412;;;
04/05/2021;BE_BRU;369;;;
05/05/2021;BE_BRU;369;;;
06/05/2021;BE_BRU;376;;;
07/05/2021;BE_BRU;270;;;
08/05/2021;BE_BRU;188;;;
09/05/2021;BE_BRU;128;;;
10/05/2021;BE_BRU;274;;;
11/05/2021;BE_BRU;269;;;
12/05/2021;BE_BRU;259;;;
13/05/2021;BE_BRU;141;;;
14/05/2021;BE_BRU;242;;;
15/05/2021;BE_BRU;193;;;
16/05/2021;BE_BRU;128;;;
17/05/2021;BE_BRU;354;;;
18/05/2021;BE_BRU;301;;;
19/05/2021;BE_BRU;390;;;
20/05/2021;BE_BRU;251;;;
21/05/2021;BE_BRU;278;;;
22/05/2021;BE_BRU;233;;;
23/05/2021;BE_BRU;66;;;
24/05/2021;BE_BRU;173;;;
25/05/2021;BE_BRU;310;;;
26/05/2021;BE_BRU;261;;;
27/05/2021;BE_BRU;266;;;
28/05/2021;BE_BRU;220;;;
29/05/2021;BE_BRU;134;;;
30/05/2021;BE_BRU;94;;;
31/05/2021;BE_BRU;229;;;
01/06/2021;BE_BRU;183;;;
02/06/2021;BE_BRU;225;;;
03/06/2021;BE_BRU;191;;;
04/06/2021;BE_BRU;204;;;
05/06/2021;BE_BRU;101;;;
06/06/2021;BE_BRU;70;;;
07/06/2021;BE_BRU;184;;;
08/06/2021;BE_BRU;152;;;
09/06/2021;BE_BRU;146;;;
10/06/2021;BE_BRU;123;;;
11/06/2021;BE_BRU;124;;;
12/06/2021;BE_BRU;67;;;
13/06/2021;BE_BRU;39;;;
14/06/2021;BE_BRU;103;;;
15/06/2021;BE_BRU;70;;;
16/06/2021;BE_BRU;65;;;
17/06/2021;BE_BRU;99;;;
18/06/2021;BE_BRU;66;;;
19/06/2021;BE_BRU;69;;;
20/06/2021;BE_BRU;28;;;
21/06/2021;BE_BRU;78;;;
22/06/2021;BE_BRU;64;;;
23/06/2021;BE_BRU;76;;;
24/06/2021;BE_BRU;73;;;
25/06/2021;BE_BRU;80;;;
26/06/2021;BE_BRU;55;;;
27/06/2021;BE_BRU;46;;;
28/06/2021;BE_BRU;84;;;
29/06/2021;BE_BRU;86;;;
30/06/2021;BE_BRU;106;;;
01/07/2021;BE_BRU;98;;;
02/07/2021;BE_BRU;115;;;
03/07/2021;BE_BRU;126;;;
04/07/2021;BE_BRU;73;;;
05/07/2021;BE_BRU;149;;;
06/07/2021;BE_BRU;185;;;
07/07/2021;BE_BRU;188;;;
08/07/2021;BE_BRU;181;;;
09/07/2021;BE_BRU;173;;;
10/07/2021;BE_BRU;122;;;
11/07/2021;BE_BRU;183;;;
12/07/2021;BE_BRU;292;;;
13/07/2021;BE_BRU;195;;;
14/07/2021;BE_BRU;189;;;
15/07/2021;BE_BRU;242;;;
16/07/2021;BE_BRU;254;;;
17/07/2021;BE_BRU;197;;;
18/07/2021;BE_BRU;140;;;
19/07/2021;BE_BRU;307;;;
20/07/2021;BE_BRU;324;;;
21/07/2021;BE_BRU;136;;;
22/07/2021;BE_BRU;356;;;
23/07/2021;BE_BRU;265;;;
24/07/2021;BE_BRU;252;;;
25/07/2021;BE_BRU;149;;;
26/07/2021;BE_BRU;364;;;
27/07/2021;BE_BRU;293;;;
28/07/2021;BE_BRU;279;;;
29/07/2021;BE_BRU;348;;;
30/07/2021;BE_BRU;337;;;
31/07/2021;BE_BRU;243;;;
01/08/2021;BE_BRU;284;;;
02/08/2021;BE_BRU;399;;;
03/08/2021;BE_BRU;389;;;
04/08/2021;BE_BRU;383;;;
05/08/2021;BE_BRU;382;;;
06/08/2021;BE_BRU;455;;;
07/08/2021;BE_BRU;271;;;
08/08/2021;BE_BRU;259;;;
09/08/2021;BE_BRU;518;;;
10/08/2021;BE_BRU;475;;;
11/08/2021;BE_BRU;444;;;
12/08/2021;BE_BRU;499;;;
13/08/2021;BE_BRU;536;;;
14/08/2021;BE_BRU;323;;;
15/08/2021;BE_BRU;250;;;
16/08/2021;BE_BRU;593;;;
17/08/2021;BE_BRU;509;;;
18/08/2021;BE_BRU;529;;;
19/08/2021;BE_BRU;460;;;
20/08/2021;BE_BRU;510;;;
21/08/2021;BE_BRU;358;;;
22/08/2021;BE_BRU;270;;;
23/08/2021;BE_BRU;581;;;
24/08/2021;BE_BRU;574;;;
25/08/2021;BE_BRU;599;;;
26/08/2021;BE_BRU;548;;;
27/08/2021;BE_BRU;517;;;
28/08/2021;BE_BRU;402;;;
29/08/2021;BE_BRU;283;;;
30/08/2021;BE_BRU;684;;;
31/08/2021;BE_BRU;609;;;
01/09/2021;BE_BRU;558;;;
02/09/2021;BE_BRU;509;;;
03/09/2021;BE_BRU;551;;;
04/09/2021;BE_BRU;352;;;
05/09/2021;BE_BRU;265;;;
06/09/2021;BE_BRU;635;;;
07/09/2021;BE_BRU;590;;;
08/09/2021;BE_BRU;564;;;
09/09/2021;BE_BRU;504;;;
10/09/2021;BE_BRU;564;;;
11/09/2021;BE_BRU;325;;;
12/09/2021;BE_BRU;223;;;
13/09/2021;BE_BRU;662;;;
14/09/2021;BE_BRU;557;;;
15/09/2021;BE_BRU;515;;;
16/09/2021;BE_BRU;573;;;
17/09/2021;BE_BRU;478;;;
18/09/2021;BE_BRU;295;;;
19/09/2021;BE_BRU;179;;;
20/09/2021;BE_BRU;604;;;
21/09/2021;BE_BRU;450;;;
22/09/2021;BE_BRU;465;;;
23/09/2021;BE_BRU;432;;;
24/09/2021;BE_BRU;494;;;
25/09/2021;BE_BRU;314;;;
26/09/2021;BE_BRU;254;;;
27/09/2021;BE_BRU;501;;;
28/09/2021;BE_BRU;459;;;
29/09/2021;BE_BRU;342;;;
30/09/2021;BE_BRU;464;;;
01/10/2021;BE_BRU;410;;;
02/10/2021;BE_BRU;264;;;
03/10/2021;BE_BRU;198;;;
04/10/2021;BE_BRU;478;;;
05/10/2021;BE_BRU;394;;;
06/10/2021;BE_BRU;420;;;
07/10/2021;BE_BRU;375;;;
08/10/2021;BE_BRU;386;;;
09/10/2021;BE_BRU;287;;;
10/10/2021;BE_BRU;204;;;
11/10/2021;BE_BRU;584;;;
12/10/2021;BE_BRU;483;;;
13/10/2021;BE_BRU;546;;;
14/10/2021;BE_BRU;661;;;
15/10/2021;BE_BRU;546;;;
16/10/2021;BE_BRU;392;;;
17/10/2021;BE_BRU;299;;;
18/10/2021;BE_BRU;747;;;
19/10/2021;BE_BRU;725;;;
20/10/2021;BE_BRU;805;;;
21/10/2021;BE_BRU;790;;;
22/10/2021;BE_BRU;772;;;
23/10/2021;BE_BRU;522;;;
24/10/2021;BE_BRU;352;;;
25/10/2021;BE_BRU;891;;;
26/10/2021;BE_BRU;868;;;
27/10/2021;BE_BRU;846;;;
28/10/2021;BE_BRU;835;;;
29/10/2021;BE_BRU;812;;;
30/10/2021;BE_BRU;475;;;
31/10/2021;BE_BRU;337;;;
01/11/2021;BE_BRU;434;;;
02/11/2021;BE_BRU;772;;;
03/11/2021;BE_BRU;720;;;
04/11/2021;BE_BRU;703;;;
05/11/2021;BE_BRU;786;;;
06/11/2021;BE_BRU;616;;;
07/11/2021;BE_BRU;419;;;
08/11/2021;BE_BRU;1086;;;
09/11/2021;BE_BRU;958;;;
10/11/2021;BE_BRU;912;;;
11/11/2021;BE_BRU;473;;;
12/11/2021;BE_BRU;903;;;
13/11/2021;BE_BRU;639;;;
14/11/2021;BE_BRU;455;;;
15/11/2021;BE_BRU;1313;;;
16/11/2021;BE_BRU;1080;;;
17/11/2021;BE_BRU;1120;;;
18/11/2021;BE_BRU;1043;;;
19/11/2021;BE_BRU;1139;;;
20/11/2021;BE_BRU;861;;;
21/11/2021;BE_BRU;545;;;
22/11/2021;BE_BRU;1524;;;
23/11/2021;BE_BRU;1291;;;
24/11/2021;BE_BRU;1283;;;
25/11/2021;BE_BRU;1250;;;
26/11/2021;BE_BRU;1238;;;
27/11/2021;BE_BRU;1060;;;
28/11/2021;BE_BRU;897;;;
29/11/2021;BE_BRU;1644;;;
30/11/2021;BE_BRU;1536;;;
01/12/2021;BE_BRU;1654;;;
02/12/2021;BE_BRU;1477;;;
03/12/2021;BE_BRU;1449;;;
04/12/2021;BE_BRU;1051;;;
05/12/2021;BE_BRU;726;;;
06/12/2021;BE_BRU;1700;;;
07/12/2021;BE_BRU;1352;;;
08/12/2021;BE_BRU;1471;;;
09/12/2021;BE_BRU;1264;;;
10/12/2021;BE_BRU;1194;;;
11/12/2021;BE_BRU;796;;;
12/12/2021;BE_BRU;525;;;
