date;location_key;average_temperature_celsius;minimum_temperature_celsius;maximum_temperature_celsius;rainfall_mm;snowfall_mm;dew_point;relative_humidity
01/08/2021;BE_WBR;15.094444;12.177778;19.077778;6.575778;;13.416667;89.73196
02/08/2021;BE_WBR;15.583333;13.0;19.455556;6.434667;10.16;12.233333;80.51737
03/08/2021;BE_WBR;15.677778;12.238889;20.205556;7.027333;15.24;11.772222;77.715106
04/08/2021;BE_WBR;16.516667;11.894444;20.816667;0.889;;12.694444;78.17555
05/08/2021;BE_WBR;18.722222;13.955556;23.461111;0.084667;;13.344444;70.979967
06/08/2021;BE_WBR;17.45;14.861111;20.55;5.644444;;14.466667;82.7702
07/08/2021;BE_WBR;16.35;13.494444;20.372222;5.475111;;13.172222;81.516761
08/08/2021;BE_WBR;15.555556;13.338889;19.377778;3.189111;;11.683333;77.757282
09/08/2021;BE_WBR;16.044444;13.327778;20.022222;7.65175;;12.883333;81.550297
10/08/2021;BE_WBR;16.8;13.227778;21.116667;3.951111;10.16;14.588889;86.83169
11/08/2021;BE_WBR;17.45;12.494444;22.477778;1.5494;;12.866667;74.514165
12/08/2021;BE_WBR;19.816667;13.794444;26.061111;0.084667;;14.838889;73.06136
13/08/2021;BE_WBR;19.161111;14.211111;24.138889;0.0254;;13.527778;69.913445
14/08/2021;BE_WBR;18.538889;11.977778;24.4;0.0;;12.644444;68.612574
15/08/2021;BE_WBR;19.911111;13.722222;27.044444;0.0762;;13.972222;68.665154
16/08/2021;BE_WBR;14.677778;11.266667;17.661111;3.753556;;12.061111;84.342894
17/08/2021;BE_WBR;13.411111;10.711111;15.711111;3.189111;;12.022222;91.32221
18/08/2021;BE_WBR;16.466667;14.083333;18.8;0.564444;;14.411111;87.681641
19/08/2021;BE_WBR;16.594444;14.2;18.983333;0.0254;;13.044444;79.692505
20/08/2021;BE_WBR;17.9;13.983333;21.566667;0.435429;;14.6;81.078117
21/08/2021;BE_WBR;19.166667;13.394444;24.783333;7.732889;;15.011111;76.897233
22/08/2021;BE_WBR;17.038889;15.772222;19.561111;4.995333;;15.244444;89.204265
23/08/2021;BE_WBR;17.277778;14.777778;19.838889;3.386667;;15.066667;86.936894
24/08/2021;BE_WBR;16.477778;11.694444;21.322222;0.3048;;10.833333;69.334294
25/08/2021;BE_WBR;16.133333;10.188889;21.644444;0.0254;;10.633333;69.921186
26/08/2021;BE_WBR;15.488889;13.211111;17.527778;0.725714;;12.472222;82.267467
27/08/2021;BE_WBR;14.916667;10.427778;19.277778;0.41275;;10.961111;77.284604
28/08/2021;BE_WBR;15.877778;12.05;20.322222;1.36525;;12.616667;81.087283
29/08/2021;BE_WBR;14.822222;11.933333;17.344444;0.508;;12.888889;88.255155
30/08/2021;BE_WBR;16.972222;14.627778;19.938889;0.1524;;14.438889;85.082595
31/08/2021;BE_WBR;16.666667;13.711111;20.966667;0.79375;;13.016667;79.085345
01/09/2021;BE_WBR;15.527778;13.661111;17.622222;0.0;;11.35;76.349133
02/09/2021;BE_WBR;16.466667;11.277778;21.5;0.0;;11.533333;72.698569
03/09/2021;BE_WBR;17.988889;11.161111;24.722222;0.0;;12.855556;71.990609
04/09/2021;BE_WBR;17.094444;12.522222;22.255556;0.0;;14.116667;82.751415
05/09/2021;BE_WBR;19.061111;13.272222;25.15;0.127;;13.85;71.817159
06/09/2021;BE_WBR;18.794444;11.933333;25.344444;0.0254;;13.111111;69.594521
07/09/2021;BE_WBR;19.944444;12.644444;26.722222;0.0254;;13.166667;65.047447
08/09/2021;BE_WBR;20.811111;13.861111;27.216667;0.0254;;12.422222;58.783589
09/09/2021;BE_WBR;20.216667;16.672222;24.427778;2.57175;;16.544444;79.497826
10/09/2021;BE_WBR;19.055556;16.3;22.627778;7.478889;;17.061111;88.242383
11/09/2021;BE_WBR;16.955556;13.6;19.755556;1.128889;;14.35;84.649709
12/09/2021;BE_WBR;16.044444;11.472222;20.877778;0.09525;;12.638889;80.242879
13/09/2021;BE_WBR;16.155556;11.016667;21.25;0.0;;12.777778;80.422954
14/09/2021;BE_WBR;17.588889;12.227778;21.566667;0.818444;;15.072222;85.227107
15/09/2021;BE_WBR;17.594444;12.211111;19.888889;3.104444;;15.572222;87.966946
16/09/2021;BE_WBR;15.5;10.811111;20.644444;0.5842;;11.85;78.917014
17/09/2021;BE_WBR;15.827778;10.888889;21.422222;0.0;;12.15;78.822952
18/09/2021;BE_WBR;16.672222;10.666667;22.661111;0.0;;11.983333;73.862422
19/09/2021;BE_WBR;15.988889;11.35;21.055556;0.0;;12.083333;77.662302
20/09/2021;BE_WBR;14.161111;10.488889;18.605556;0.0;;9.938889;75.814633
21/09/2021;BE_WBR;12.633333;8.05;17.816667;0.0;;6.933333;68.328569
22/09/2021;BE_WBR;12.772222;6.805556;19.205556;0.0762;;7.983333;72.935719
23/09/2021;BE_WBR;14.9;8.688889;20.05;0.1778;;10.811111;76.550893
24/09/2021;BE_WBR;16.155556;12.911111;19.788889;0.282222;;13.6;84.906027
25/09/2021;BE_WBR;16.433333;11.238889;22.3;0.1524;;12.361111;76.888629
26/09/2021;BE_WBR;17.55;14.916667;20.711111;0.217714;;14.855556;84.237701
27/09/2021;BE_WBR;15.322222;10.777778;18.833333;2.54;;12.877778;85.397345
28/09/2021;BE_WBR;13.238889;8.777778;17.872222;0.3302;;9.311111;77.140923
29/09/2021;BE_WBR;11.994444;8.388889;15.111111;4.769556;;7.988889;76.50943
30/09/2021;BE_WBR;10.677778;6.261111;14.411111;0.381;;6.372222;74.737537
01/10/2021;BE_WBR;13.088889;10.033333;16.411111;2.06375;;8.577778;74.14157
02/10/2021;BE_WBR;14.288889;11.077778;16.627778;3.556;;11.894444;85.541545
03/10/2021;BE_WBR;13.194444;11.05;16.733333;22.493111;;11.694444;90.631544
04/10/2021;BE_WBR;13.094444;9.794444;17.172222;8.0645;;8.927778;75.891313
05/10/2021;BE_WBR;12.205556;10.088889;15.077778;3.160889;;9.494444;83.540796
06/10/2021;BE_WBR;10.805556;9.705556;12.3;5.192889;;9.288889;90.39456
07/10/2021;BE_WBR;11.777778;7.666667;16.755556;1.749778;;9.955556;88.648711
08/10/2021;BE_WBR;10.811111;5.144444;16.611111;0.0254;;8.45;85.371667
09/10/2021;BE_WBR;11.111111;6.022222;17.372222;0.0;;8.127778;81.900902
10/10/2021;BE_WBR;10.022222;4.322222;15.566667;0.169333;;7.911111;86.762826
11/10/2021;BE_WBR;11.177778;7.816667;14.572222;0.1905;;9.111111;87.140012
12/10/2021;BE_WBR;9.966667;5.25;13.705556;4.953;;8.372222;89.862957
13/10/2021;BE_WBR;8.966667;4.311111;13.194444;0.4445;;6.822222;86.460145
14/10/2021;BE_WBR;10.811111;7.766667;14.177778;0.0762;;7.238889;78.611829
15/10/2021;BE_WBR;10.233333;5.977778;13.688889;1.128889;;7.838889;85.146623
16/10/2021;BE_WBR;7.744444;3.572222;13.15;0.1016;;4.511111;80.087177
17/10/2021;BE_WBR;9.15;3.716667;14.116667;0.0;;5.422222;77.567085
18/10/2021;BE_WBR;11.472222;5.394444;16.377778;0.127;;8.294444;80.857487
19/10/2021;BE_WBR;16.2;13.5;18.6;1.608667;;14.116667;87.488164
20/10/2021;BE_WBR;15.988889;13.972222;17.45;3.07975;;12.427778;79.430177
21/10/2021;BE_WBR;9.422222;5.161111;14.105556;10.188222;10.16;6.838889;83.950131
22/10/2021;BE_WBR;7.994444;4.205556;11.65;2.431143;;4.672222;79.5534
23/10/2021;BE_WBR;9.188889;5.416667;13.9;0.310444;;6.7;84.481083
24/10/2021;BE_WBR;8.366667;3.744444;14.0;0.0;;4.55;76.933294
25/10/2021;BE_WBR;10.111111;6.611111;12.661111;0.544286;;7.822222;85.727923
26/10/2021;BE_WBR;11.461111;8.85;14.027778;0.254;;9.683333;88.863305
27/10/2021;BE_WBR;12.405556;9.4;15.766667;0.0508;;10.188889;86.418
28/10/2021;BE_WBR;11.761111;7.805556;16.572222;0.0;;8.238889;79.044976
29/10/2021;BE_WBR;12.888889;9.961111;17.422222;1.749778;;8.727778;75.847678
30/10/2021;BE_WBR;12.116667;10.305556;13.788889;5.644444;;10.783333;91.579623
31/10/2021;BE_WBR;11.916667;9.094444;16.694444;8.861778;;9.883333;87.382499
01/11/2021;BE_WBR;9.366667;6.127778;12.538889;2.229556;;6.477778;82.194423
02/11/2021;BE_WBR;7.205556;4.077778;10.294444;1.749778;;5.705556;90.22453
03/11/2021;BE_WBR;5.65;3.05;8.572222;0.635;;4.594444;92.994447
04/11/2021;BE_WBR;6.0;2.616667;9.461111;1.524;;5.227778;94.853751
05/11/2021;BE_WBR;7.572222;4.566667;11.222222;1.044222;;6.327778;91.856052
06/11/2021;BE_WBR;7.122222;3.666667;9.666667;0.254;;4.383333;82.748539
07/11/2021;BE_WBR;9.166667;6.627778;11.477778;0.762;;6.383333;82.773093
08/11/2021;BE_WBR;6.694444;3.505556;10.777778;0.0254;;4.538889;86.161277
09/11/2021;BE_WBR;5.933333;2.205556;11.688889;0.0;;3.35;83.546135
10/11/2021;BE_WBR;4.411111;0.583333;10.444444;0.0;;2.388889;86.766256
11/11/2021;BE_WBR;5.083333;0.294444;9.472222;0.1778;;3.55;89.912563
12/11/2021;BE_WBR;5.711111;0.1;11.294444;0.635;;2.788889;81.555926
13/11/2021;BE_WBR;10.183333;7.938889;11.494444;3.81;;9.45;95.23071
14/11/2021;BE_WBR;8.622222;4.577778;10.233333;1.30175;;7.461111;92.45005
15/11/2021;BE_WBR;5.783333;4.011111;6.788889;0.225778;;4.905556;94.15284
16/11/2021;BE_WBR;4.9;4.494444;5.511111;0.3302;;3.716667;92.102141
17/11/2021;BE_WBR;6.716667;4.327778;10.072222;0.169333;;5.822222;94.105622
18/11/2021;BE_WBR;7.222222;3.522222;10.688889;0.0;;5.427778;88.431917
19/11/2021;BE_WBR;9.85;8.288889;11.077778;0.197556;;8.95;94.205632
20/11/2021;BE_WBR;8.316667;6.194444;9.922222;0.254;;6.494444;88.342853
21/11/2021;BE_WBR;6.35;3.5;8.238889;1.862667;;5.283333;92.925916
22/11/2021;BE_WBR;3.827778;0.261111;6.711111;0.5842;;1.405556;84.259661
23/11/2021;BE_WBR;3.216667;-1.416667;7.261111;0.0;;2.161111;92.827481
24/11/2021;BE_WBR;5.311111;1.566667;7.25;0.1016;;3.872222;90.470081
25/11/2021;BE_WBR;3.338889;-0.205556;6.561111;0.592667;;2.605556;94.999559
26/11/2021;BE_WBR;3.594444;1.961111;4.877778;4.487333;;2.388889;91.857594
27/11/2021;BE_WBR;2.194444;0.038889;4.233333;3.584222;;0.938889;91.432905
28/11/2021;BE_WBR;2.616667;0.377778;4.305556;1.834444;;1.511111;92.455834
29/11/2021;BE_WBR;2.261111;-0.272222;5.905556;0.536222;;0.666667;89.280534
30/11/2021;BE_WBR;7.0;2.066667;9.627778;4.628444;;6.072222;93.853427
01/12/2021;BE_WBR;7.361111;4.755556;9.155556;8.240889;;5.838889;90.100461
02/12/2021;BE_WBR;2.205556;0.288889;4.866667;6.716889;10.16;1.211111;93.190465
03/12/2021;BE_WBR;2.561111;0.222222;4.177778;1.157111;;1.138889;90.389515
04/12/2021;BE_WBR;4.255556;3.066667;5.744444;4.487333;;3.044444;91.85156
05/12/2021;BE_WBR;3.227778;1.911111;4.105556;3.160889;;2.061111;92.091546
06/12/2021;BE_WBR;2.322222;-0.638889;4.955556;3.866444;;1.138889;91.927252
07/12/2021;BE_WBR;3.927778;0.638889;6.605556;3.471333;;1.866667;86.463974
08/12/2021;BE_WBR;4.855556;2.405556;6.7;0.6096;;1.872222;81.053
09/12/2021;BE_WBR;3.1;1.272222;5.111111;0.479778;;1.616667;90.035316
10/12/2021;BE_WBR;2.255556;0.716667;4.255556;7.591778;;1.105556;92.150936
11/12/2021;BE_WBR;3.977778;0.705556;6.061111;4.882444;;2.816667;92.197091
12/12/2021;BE_WBR;7.455556;3.444444;9.377778;2.257778;;6.722222;95.133202
13/12/2021;BE_WBR;8.355556;6.85;9.183333;0.689429;;6.911111;90.686621
14/12/2021;BE_WBR;7.2;6.083333;8.205556;0.108857;;6.238889;93.672638
15/12/2021;BE_WBR;8.094444;7.238889;8.85;0.733778;;7.361111;95.17655
16/12/2021;BE_WBR;7.722222;3.588889;10.755556;0.0635;;6.7;93.34271
17/12/2021;BE_WBR;5.377778;1.672222;7.644444;0.09525;;4.855556;96.453386
18/12/2021;BE_WBR;5.511111;3.877778;6.383333;0.127;;4.972222;96.360962
19/12/2021;BE_WBR;5.122222;4.05;6.25;0.169333;;4.577778;96.304938
20/12/2021;BE_WBR;4.605556;0.122222;5.916667;0.0;;1.305556;79.259028
21/12/2021;BE_WBR;-0.766667;-3.255556;2.85;0.1778;;-2.783333;86.278282
22/12/2021;BE_WBR;-1.277778;-4.255556;2.261111;0.3048;;-4.083333;81.301626
23/12/2021;BE_WBR;2.566667;-2.083333;7.561111;1.016;;0.711111;87.591945
24/12/2021;BE_WBR;7.633333;4.683333;9.05;0.47625;;6.488889;92.511246
25/12/2021;BE_WBR;3.483333;0.861111;6.972222;7.986889;;2.844444;95.619306
26/12/2021;BE_WBR;4.311111;0.761111;6.983333;1.919111;;3.566667;94.939725
27/12/2021;BE_WBR;8.288889;6.138889;9.861111;1.411111;;7.405556;94.188296
28/12/2021;BE_WBR;9.438889;8.211111;10.777778;8.636;;7.7;88.932456
29/12/2021;BE_WBR;10.144444;7.755556;12.955556;4.289778;;8.733333;90.995984
30/12/2021;BE_WBR;13.4;11.905556;14.233333;1.072444;;12.033333;91.493177
31/12/2021;BE_WBR;12.361111;10.855556;13.9;0.22225;;9.911111;85.047772
01/01/2022;BE_WBR;11.505556;9.472222;13.688889;0.0;;9.238889;86.039997
02/01/2022;BE_WBR;11.516667;9.588889;12.894444;3.245556;;8.044444;79.252921
03/01/2022;BE_WBR;9.255556;7.327778;10.422222;8.015111;;7.105556;86.440581
04/01/2022;BE_WBR;6.316667;2.244444;7.805556;8.833556;10.16;5.244444;92.891778
05/01/2022;BE_WBR;3.038889;0.566667;5.172222;2.935111;10.16;0.761111;85.046837
06/01/2022;BE_WBR;3.016667;1.427778;5.116667;0.762;;1.011111;86.737363
07/01/2022;BE_WBR;3.272222;1.533333;5.083333;2.624667;;1.405556;87.630998
08/01/2022;BE_WBR;3.433333;0.522222;6.805556;7.394222;10.16;2.338889;92.590107
09/01/2022;BE_WBR;3.938889;0.116667;6.205556;7.958667;;1.633333;84.962943
10/01/2022;BE_WBR;-0.077778;-1.594444;1.183333;0.2286;;-0.477778;97.17377
11/01/2022;BE_WBR;1.616667;-1.15;5.75;0.0;;-0.983333;82.921734
12/01/2022;BE_WBR;1.922222;-0.672222;3.338889;0.326571;;0.938889;93.23977
13/01/2022;BE_WBR;1.794444;-0.938889;5.783333;0.15875;;0.822222;93.336274
14/01/2022;BE_WBR;2.75;-0.783333;7.905556;0.108857;;1.405556;90.991025
15/01/2022;BE_WBR;1.933333;-1.155556;6.055556;0.254;;0.644444;91.333398
16/01/2022;BE_WBR;2.172222;-0.527778;3.561111;1.044222;;1.6;96.042809
17/01/2022;BE_WBR;4.872222;2.444444;6.583333;0.4318;;3.861111;93.270645
18/01/2022;BE_WBR;4.688889;0.494444;7.922222;0.1016;;3.411111;91.471839
19/01/2022;BE_WBR;3.288889;-0.605556;5.655556;1.072444;;2.105556;91.991595
20/01/2022;BE_WBR;3.011111;1.127778;4.838889;1.016;;1.022222;86.843017
21/01/2022;BE_WBR;2.611111;-0.083333;5.555556;0.592667;;1.127778;90.013081
22/01/2022;BE_WBR;4.288889;2.65;5.322222;0.1778;;2.666667;89.271918
23/01/2022;BE_WBR;4.155556;3.344444;5.033333;0.4318;;1.983333;85.804228
24/01/2022;BE_WBR;2.822222;-0.688889;5.95;0.3048;;-0.016667;81.64211
25/01/2022;BE_WBR;0.011111;-2.344444;1.627778;0.145143;;-0.583333;95.853224
26/01/2022;BE_WBR;1.394444;-0.077778;2.711111;0.028222;;0.066667;91.041287
27/01/2022;BE_WBR;5.255556;1.972222;8.122222;1.975556;;3.972222;91.507617
28/01/2022;BE_WBR;3.722222;1.077778;5.972222;0.395111;;2.922222;94.59978
29/01/2022;BE_WBR;7.909722;4.208333;10.354167;0.762;;6.243056;89.30031
30/01/2022;BE_WBR;4.472222;1.673611;7.076389;0.254;;1.326389;80.086133
31/01/2022;BE_WBR;4.722222;2.205556;6.111111;1.947333;;0.983333;76.811605
01/02/2022;BE_WBR;5.944444;1.688889;9.494444;1.778;;4.0;87.410541
02/02/2022;BE_WBR;8.377778;7.433333;9.216667;1.890889;;6.822222;90.004017
03/02/2022;BE_WBR;6.794444;5.938889;7.927778;0.53975;;4.694444;86.503149
04/02/2022;BE_WBR;6.005556;3.027778;8.572222;1.3335;;3.916667;86.52588
05/02/2022;BE_WBR;4.883333;1.466667;7.683333;0.66675;;1.094444;76.506103
06/02/2022;BE_WBR;7.355556;4.377778;9.511111;12.446;;4.544444;82.358245
07/02/2022;BE_WBR;4.961111;1.994444;7.594444;4.7752;;0.088889;70.76299
08/02/2022;BE_WBR;8.205556;4.344444;9.994444;1.016;;6.566667;89.523196
09/02/2022;BE_WBR;8.488889;5.066667;11.072222;0.3556;;5.544444;81.794043
10/02/2022;BE_WBR;5.122222;2.4;7.522222;4.233333;;3.938889;92.152318
11/02/2022;BE_WBR;3.172222;-0.738889;6.827778;2.3622;;-0.038889;79.521046
12/02/2022;BE_WBR;2.372222;-1.4;7.127778;0.4064;;-2.661111;69.424391
13/02/2022;BE_WBR;6.055556;0.594444;10.455556;0.7112;;0.155556;65.92324
14/02/2022;BE_WBR;8.738889;5.55;10.583333;1.298222;;4.116667;72.783154
15/02/2022;BE_WBR;7.0;4.633333;9.361111;3.217333;;4.138889;82.038561
16/02/2022;BE_WBR;10.933333;7.422222;13.127778;6.35;10.16;9.394444;90.271881
17/02/2022;BE_WBR;9.694444;7.072222;12.45;2.822222;;3.905556;67.259656
18/02/2022;BE_WBR;8.7;4.638889;12.05;2.229556;;3.961111;72.206082
19/02/2022;BE_WBR;5.727778;3.055556;8.355556;1.721556;;0.894444;71.193522
20/02/2022;BE_WBR;8.95;5.177778;11.116667;5.644444;;6.294444;83.45488
21/02/2022;BE_WBR;6.227778;3.766667;8.511111;4.515556;;1.872222;73.710537
22/02/2022;BE_WBR;6.905556;3.211111;10.572222;1.157111;;5.127778;88.503772
23/02/2022;BE_WBR;7.005556;2.205556;10.994444;0.9398;;2.544444;73.333065
24/02/2022;BE_WBR;6.05;2.05;10.227778;2.709333;;1.905556;74.774141
25/02/2022;BE_WBR;3.816667;0.361111;7.811111;1.693333;;0.283333;77.762446
26/02/2022;BE_WBR;2.866667;-1.65;8.1;0.3556;;-0.716667;77.394415
27/02/2022;BE_WBR;3.361111;-0.016667;8.355556;0.4064;;-3.727778;60.41145
28/02/2022;BE_WBR;5.705556;0.788889;10.944444;0.2032;;-3.544444;51.720512
01/03/2022;BE_WBR;5.777778;1.538889;9.872222;0.0;;-1.583333;59.413434
02/03/2022;BE_WBR;6.216667;2.127778;10.861111;0.225778;;-1.866667;56.470675
03/03/2022;BE_WBR;6.105556;0.061111;12.655556;0.2032;;-1.405556;58.779623
04/03/2022;BE_WBR;5.755556;0.466667;12.011111;0.2032;;-3.65;51.150744
05/03/2022;BE_WBR;4.083333;-1.583333;10.027778;0.4064;;-3.25;59.220403
06/03/2022;BE_WBR;1.783333;-2.077778;6.511111;0.1016;;-3.727778;66.931745
07/03/2022;BE_WBR;1.361111;-2.766667;5.677778;0.3048;;-5.85;58.770059
08/03/2022;BE_WBR;4.333333;-2.066667;10.922222;0.2032;;-7.177778;43.065858
09/03/2022;BE_WBR;7.572222;1.255556;14.627778;0.3048;;-3.694444;44.877845
10/03/2022;BE_WBR;9.35;2.877778;16.272222;0.0;;-0.911111;48.873699
11/03/2022;BE_WBR;10.722222;4.766667;15.988889;0.1524;;1.144444;51.740882
12/03/2022;BE_WBR;10.627778;7.738889;13.755556;0.127;;4.755556;67.109851
13/03/2022;BE_WBR;10.622222;7.622222;15.038889;0.254;;4.688889;66.912853
14/03/2022;BE_WBR;9.261111;6.2;13.572222;0.0762;;4.4;71.666319
15/03/2022;BE_WBR;7.783333;4.583333;10.75;1.608667;;4.572222;80.250476
16/03/2022;BE_WBR;8.7;3.483333;12.561111;0.0;;6.094444;83.749169
17/03/2022;BE_WBR;7.872222;3.594444;11.438889;0.03175;;3.477778;73.871768
18/03/2022;BE_WBR;7.75;0.411111;13.972222;0.0;;0.061111;58.360356
19/03/2022;BE_WBR;8.666667;4.0;13.761111;0.0;;-1.066667;50.472455
20/03/2022;BE_WBR;4.994444;0.861111;9.416667;0.4572;;-1.038889;65.259783
21/03/2022;BE_WBR;9.461111;0.638889;18.05;0.254;;2.772222;63.415008
22/03/2022;BE_WBR;12.272222;5.855556;18.738889;0.0762;;1.788889;49.043722
23/03/2022;BE_WBR;11.155556;3.2;18.355556;0.0762;;-0.161111;45.932147
24/03/2022;BE_WBR;11.022222;3.022222;17.777778;0.0;;-0.238889;46.064355
25/03/2022;BE_WBR;10.4;3.694444;16.383333;0.0762;;2.144444;56.701428
26/03/2022;BE_WBR;11.246914;4.481481;17.839506;0.225778;;2.685185;55.736222
27/03/2022;BE_WBR;9.604938;5.376543;14.530864;0.127;;6.919753;83.432462
28/03/2022;BE_WBR;10.888889;3.255556;17.133333;0.2032;;5.1;67.765382
29/03/2022;BE_WBR;10.866667;7.094444;14.605556;0.254;;5.766667;70.838007
30/03/2022;BE_WBR;8.388889;5.322222;11.505556;0.395111;;3.044444;69.137773
31/03/2022;BE_WBR;4.072222;1.361111;7.033333;1.016;;1.138889;81.288188
01/04/2022;BE_WBR;1.144444;-0.244444;2.422222;2.483556;20.32;-1.088889;85.126848
02/04/2022;BE_WBR;2.227778;-0.511111;5.311111;1.27;;-3.833333;64.390581
03/04/2022;BE_WBR;2.522222;-3.227778;7.5;0.635;;-3.955556;62.420169
04/04/2022;BE_WBR;4.383333;0.1;8.038889;3.612444;;2.166667;85.532654
05/04/2022;BE_WBR;10.25;6.061111;12.655556;4.910667;10.16;8.444444;88.597108
06/04/2022;BE_WBR;9.411111;7.944444;11.244444;2.398889;;5.738889;77.871048
07/04/2022;BE_WBR;9.844444;6.838889;12.405556;4.910667;;4.688889;70.323851
08/04/2022;BE_WBR;5.511111;2.855556;7.677778;3.132667;;1.727778;76.840785
09/04/2022;BE_WBR;5.411111;1.394444;10.4;1.552222;;0.261111;69.529103
10/04/2022;BE_WBR;6.722222;0.916667;12.111111;0.1016;;0.288889;63.652508
11/04/2022;BE_WBR;10.916667;3.183333;17.9;0.0762;;0.644444;49.236044
12/04/2022;BE_WBR;14.405556;7.75;20.694444;0.0;;5.511111;55.215302
13/04/2022;BE_WBR;12.638889;9.9;14.905556;1.3335;;10.183333;85.135573
14/04/2022;BE_WBR;13.094444;7.905556;18.366667;0.2794;;9.144444;76.999708
15/04/2022;BE_WBR;11.705556;6.555556;16.933333;0.0;;7.522222;75.636547
16/04/2022;BE_WBR;11.188889;4.905556;16.888889;0.0;;4.133333;61.893689
17/04/2022;BE_WBR;12.222222;3.261111;19.783333;0.1524;;-1.072222;40.072444
18/04/2022;BE_WBR;12.761111;4.966667;19.138889;0.1016;;-0.033333;41.712943
19/04/2022;BE_WBR;12.677778;5.216667;18.75;0.0254;;3.211111;52.731762
20/04/2022;BE_WBR;11.761111;6.688889;16.611111;0.0;;1.527778;49.750362
21/04/2022;BE_WBR;12.727778;6.283333;18.288889;0.0;;3.355556;52.997169
22/04/2022;BE_WBR;11.794444;6.866667;16.411111;0.0;;5.35;64.703516
23/04/2022;BE_WBR;13.622222;8.788889;19.055556;0.310444;;6.4;61.738222
24/04/2022;BE_WBR;13.138889;8.527778;18.583333;0.1524;;3.761111;53.071534
25/04/2022;BE_WBR;8.844444;5.305556;12.994444;2.12725;;5.233333;78.152455
26/04/2022;BE_WBR;9.394444;5.483333;13.761111;1.8542;;4.322222;70.763519
27/04/2022;BE_WBR;9.944444;3.333333;16.016667;0.127;;3.588889;64.742313
28/04/2022;BE_WBR;11.35;4.272222;18.166667;0.2794;;4.094444;61.081094
29/04/2022;BE_WBR;10.7;7.011111;15.038889;0.0762;;5.644444;71.001092
30/04/2022;BE_WBR;8.166667;3.483333;12.633333;0.0;;3.216667;71.037139
01/05/2022;BE_WBR;9.455556;2.183333;14.961111;0.1524;;3.027778;64.265953
02/05/2022;BE_WBR;12.127778;5.35;18.0;0.254;;3.522222;55.756039
03/05/2022;BE_WBR;11.8;5.733333;17.938889;0.0254;;4.916667;62.834059
04/05/2022;BE_WBR;11.733333;5.411111;17.677778;0.0254;;5.827778;67.205025
05/05/2022;BE_WBR;12.572222;8.344444;17.944444;0.6985;;8.872222;78.233737
06/05/2022;BE_WBR;13.594444;7.333333;20.561111;0.705556;;8.483333;71.279807
07/05/2022;BE_WBR;14.697531;10.259259;20.469136;0.834571;;9.944444;73.23203
08/05/2022;BE_WBR;14.055556;9.67284;19.54321;0.056444;;7.401235;64.375782
09/05/2022;BE_WBR;16.416667;7.138889;24.033333;0.0;;7.777778;56.689785
10/05/2022;BE_WBR;18.666667;11.977778;24.7;0.0254;;9.794444;56.337856
11/05/2022;BE_WBR;18.011111;12.166667;23.733333;0.217714;;9.583333;57.934303
12/05/2022;BE_WBR;14.977778;10.4;19.288889;0.3048;;7.744444;62.051621
13/05/2022;BE_WBR;13.6;8.077778;18.827778;0.0508;;6.627778;62.795801
14/05/2022;BE_WBR;15.388889;7.533333;22.261111;0.0508;;7.75;60.418471
15/05/2022;BE_WBR;19.577778;9.894444;26.866667;0.0254;;8.394444;48.520397
16/05/2022;BE_WBR;19.133333;14.061111;22.733333;0.112889;;11.472222;61.195697
17/05/2022;BE_WBR;20.438889;13.666667;27.288889;0.127;;10.927778;54.56776
18/05/2022;BE_WBR;21.361111;15.35;26.783333;0.028222;;12.733333;57.976252
19/05/2022;BE_WBR;19.45;13.816667;26.138889;6.265333;;14.511111;73.343528
20/05/2022;BE_WBR;15.227778;10.877778;20.733333;7.140222;;12.922222;86.156081
21/05/2022;BE_WBR;14.666667;9.85;19.833333;1.9558;;8.872222;68.267952
22/05/2022;BE_WBR;17.033333;8.811111;23.244444;0.0;;9.883333;62.884324
23/05/2022;BE_WBR;16.161111;12.455556;21.577778;8.720667;;12.911111;81.139628
24/05/2022;BE_WBR;12.794444;9.522222;16.583333;4.600222;;8.705556;76.276546
25/05/2022;BE_WBR;13.638889;8.138889;18.277778;0.580571;;7.938889;68.500119
26/05/2022;BE_WBR;15.594444;12.861111;19.5;0.0508;;10.722222;72.787684
27/05/2022;BE_WBR;14.488889;8.994444;19.116667;0.959556;;8.661111;68.110748
28/05/2022;BE_WBR;12.166667;7.033333;17.111111;0.1524;;5.25;62.734788
29/05/2022;BE_WBR;9.244444;5.244444;13.322222;1.862667;;5.694444;78.639887
30/05/2022;BE_WBR;10.922222;4.305556;15.7;0.6604;;4.455556;64.446664
31/05/2022;BE_WBR;13.305556;8.483333;19.016667;0.479778;;5.672222;60.020786
